_index,_type,_id,_score,_source.id,_source.twittos_a,_source.interaction,_source.twittos_b,_source.source
"twitter_interaction","_doc","124349846800764518411452802051179069461686862418","1","124349846800764518411452802051179069461686862418","1145280205117906946","converse","1686862418","1243498468007645184"
"twitter_interaction","_doc","1243498455982628864282080961952388331","1","1243498455982628864282080961952388331","28208096","converse","1952388331","1243498455982628864"
"twitter_interaction","_doc","12434754531861749762194919550467035743","1","12434754531861749762194919550467035743","2194919550","converse","467035743","1243498452908036097"
"twitter_interaction","_doc","12434184371639951373960529450393960","1","12434184371639951373960529450393960","39605294","converse","50393960","1243498455353491456"
"twitter_interaction","_doc","12434184371639951373960529416432083","1","12434184371639951373960529416432083","39605294","converse","16432083","1243498455353491456"
"twitter_interaction","_doc","1243498449968009216701357216334548719","1","1243498449968009216701357216334548719","701357216","converse","334548719","1243498449968009216"
"twitter_interaction","_doc","124349844996800921670135721659438002","1","124349844996800921670135721659438002","701357216","converse","59438002","1243498449968009216"
"twitter_interaction","_doc","1243498449968009216701357216171134842","1","1243498449968009216701357216171134842","701357216","converse","171134842","1243498449968009216"
"twitter_interaction","_doc","1243407157321560071313348830625073877","1","1243407157321560071313348830625073877","3133488306","converse","25073877","1243498448483041282"
"twitter_interaction","_doc","12434071573215600713133488306343041182","1","12434071573215600713133488306343041182","3133488306","converse","343041182","1243498448483041282"
"twitter_interaction","_doc","124349844661669478587685517399338598625928253","1","124349844661669478587685517399338598625928253","876855173993385986","converse","25928253","1243498446616694785"
"twitter_interaction","_doc","124349844904946483279774073777861","1","124349844904946483279774073777861","79774073","converse","777861","1243498449049464832"
"twitter_interaction","_doc","124349844904946483279774073271986064","1","124349844904946483279774073271986064","79774073","converse","271986064","1243498449049464832"
"twitter_interaction","_doc","12434984490494648327977407337916167","1","12434984490494648327977407337916167","79774073","converse","37916167","1243498449049464832"
"twitter_interaction","_doc","1243498449049464832797740733318514089","1","1243498449049464832797740733318514089","79774073","converse","3318514089","1243498449049464832"
"twitter_interaction","_doc","12434984490494648327977407380685646","1","12434984490494648327977407380685646","79774073","converse","80685646","1243498449049464832"
"twitter_interaction","_doc","12434984490494648327977407320123366","1","12434984490494648327977407320123366","79774073","converse","20123366","1243498449049464832"
"twitter_interaction","_doc","12434984490494648327977407346328741","1","12434984490494648327977407346328741","79774073","converse","46328741","1243498449049464832"
"twitter_interaction","_doc","124349844904946483279774073216299334","1","124349844904946483279774073216299334","79774073","converse","216299334","1243498449049464832"
"twitter_interaction","_doc","124310302408547942494832590577609113698047213","1","124310302408547942494832590577609113698047213","948325905776091136","converse","98047213","1243498445823852544"
"twitter_interaction","_doc","1243498442594439168666415593131144855","1","1243498442594439168666415593131144855","66641559","converse","3131144855","1243498442594439168"
"twitter_interaction","_doc","12434968580954112005145507543131144855","1","12434968580954112005145507543131144855","514550754","converse","3131144855","1243498442539835395"
"twitter_interaction","_doc","124349844142001766496335487408690380983586157","1","124349844142001766496335487408690380983586157","963354874086903809","converse","83586157","1243498441420017664"
"twitter_interaction","_doc","124349843785479372889896154164265287","1","124349843785479372889896154164265287","89896154","converse","164265287","1243498437854793728"
"twitter_interaction","_doc","124349843896208998688696281119977289","1","124349843896208998688696281119977289","886962811","converse","19977289","1243498438962089986"
"twitter_interaction","_doc","12434984389620899868869628113294157343","1","12434984389620899868869628113294157343","886962811","converse","3294157343","1243498438962089986"
"twitter_interaction","_doc","1243498436227485696184632783131144855","1","1243498436227485696184632783131144855","18463278","converse","3131144855","1243498436227485696"
"twitter_interaction","_doc","1243233140631646209446456401080941062028447744","1","1243233140631646209446456401080941062028447744","44645640","converse","1080941062028447744","1243498450630717448"
"twitter_interaction","_doc","12432331406316462094464564043963249","1","12432331406316462094464564043963249","44645640","converse","43963249","1243498450630717448"
"twitter_interaction","_doc","1243233140631646209446456407744592","1","1243233140631646209446456407744592","44645640","converse","7744592","1243498450630717448"
"twitter_interaction","_doc","12432331406316462094464564016396588","1","12432331406316462094464564016396588","44645640","converse","16396588","1243498450630717448"
"twitter_interaction","_doc","124323314063164620944645640976542720","1","124323314063164620944645640976542720","44645640","converse","976542720","1243498450630717448"
"twitter_interaction","_doc","1243233140631646209446456403434646772","1","1243233140631646209446456403434646772","44645640","converse","3434646772","1243498450630717448"
"twitter_interaction","_doc","1243233140631646209446456403130837337","1","1243233140631646209446456403130837337","44645640","converse","3130837337","1243498450630717448"
"twitter_interaction","_doc","1243233140631646209446456401095184070319976449","1","1243233140631646209446456401095184070319976449","44645640","converse","1095184070319976449","1243498450630717448"
"twitter_interaction","_doc","124323314063164620944645640111376653","1","124323314063164620944645640111376653","44645640","converse","111376653","1243498450630717448"
"twitter_interaction","_doc","124323314063164620944645640734411522898812928","1","124323314063164620944645640734411522898812928","44645640","converse","734411522898812928","1243498450630717448"
"twitter_interaction","_doc","124323314063164620944645640807095","1","124323314063164620944645640807095","44645640","converse","807095","1243498450630717448"
"twitter_interaction","_doc","124323314063164620944645640607500543","1","124323314063164620944645640607500543","44645640","converse","607500543","1243498450630717448"
